BugSQ3LAKwccaption,comment_count,display_url,id_,is_ad,likes_count,loc_id,loc_lat,loc_lon,loc_name,owner_fullname,owner_id,owner_username,shortcode,tagged_user,taken_at_timestamp
There's only one thing that causes rape!!! #feminism #rapeculture #rapist #metoo,0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6662d9b3486e71c1c7e8db1d93e95c78/5D0C5480/t51.2885-15/e35/52848273_1037209443069777_3590184061689507295_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990352624139164431,False,8,0,0,0,,Feminists of New Hampshire,10501266364,new.hampshire.feminists,BufJyqTlNsP,,1551488544
Can't sleep... #cantsleep #me #justme #pop #shorthair #fun #silly #blargs #blarg #thisisme #metoo,0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3dd959ffa6fbbec61f681473c06c8ce8/5D1B00AF/t51.2885-15/e35/21435954_1602344759786035_6289169870512717824_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1601149016611825446,False,2,0,0,0,,Samanth Jo,4118233303,out.of.mamas.way,BY4bIwfnScm,,1505091858
XD #thisisme #metoo #alltheway #silly #fingers #wiggle #life #rip #thought #tears #thisislove #ily #oyeah #oldfriend #autopilot #sillygirl #dontcry #funstuff #feet #godbless,0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/91676383eda5de587564e538a64dacc0/5D1626A3/t51.2885-15/e35/21690131_153829811868102_4443554369664712704_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1601744932653989590,False,3,0,0,0,,Samanth Jo,4118233303,out.of.mamas.way,BY6ioejn37W,,1505162897
#thisisme #gone #metoo #blarg #art #pic #pictures #portal #art #artistsoninstagram #abstractart,0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a7d3055dbb9435f63b8e4c8d465e9810/5D0B4CBA/t51.2885-15/e35/21577123_754093738131117_1340421621923446784_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1601922116043659111,False,5,0,0,0,,Samanth Jo,4118233303,out.of.mamas.way,BY7K61cn9dn,,1505184019
Photography © #pic #photo #photography #blarg #abstractart #art #outside #metoo,0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/44abd338ef16dea5db4ab13fa92fb893/5D0459D7/t51.2885-15/e35/21879591_771491609701882_8658400588356124672_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1609078227100021734,False,7,0,0,0,,Samanth Jo,4118233303,out.of.mamas.way,BZUmB9OHLPm,,1506037094
"How was this NOT best picture? 
#oscars #ladygaga #bradleycooper #harveyweinstein #jenniferlawrence #movie #astarisborn #meme #dailymemes #instadaily #news #metoo",0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9942be16febd5aa835baa42624f18a35/5D260227/t51.2885-15/e35/52774557_148021052885266_1006579759801695009_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990123635936647515,False,31,0,0,0,,,10851722300,moylan820,BueVucbHNlb,,1551461246
"Happy womens history month sisters! Every day we will be celebrating different women that have made history and paved a way for equality and woman empowerment. We can do anything that we put our minds to! ⠀
. . .⠀
📷: @usowomen⠀
⠀",7,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f7c246165660ad100b8457fbbf36a7d7/5D17E5FD/t51.2885-15/fr/e15/s1080x1080/51794424_361817087994474_5406896054544615443_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990291303272622682,False,54,0,0,0,,findSisterhood App,5704018374,findsisterhood,Bue72UzHSpa,shyamagolden,1551481233
"Journey into the literary universe of the Celebrated Humanitarian Neuroscientist and International Bestselling Author Abhijit Naskar.

Walk with your brother Naskar on the path of sweet general harmony!
.
.
.
#abhijitnaskar #neuroscience #mentalhealth #worldpeace #psychology #spirituality #education #humanism #cinema #politics #humanist #harmony #healthcare #film #actresslife #adventure #filmmaking #humanitarian #actor #mindfulness #entertainment #doctor #acting #metoo #model #tvpersonality #yoga #celebrity #philosophy",0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/270724807f65287301f74bc317d5202d/5D23A41C/t51.2885-15/e35/51699217_421452035291622_6025509022348754358_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990324353255716828,False,26,0,0,0,,Abhijit Naskar,1833994250,naskarism,BufDXQ_nbfc,,1551485173
"Ask #whomademyclothes? ⠀
⠀
It’s a simple question but a hard one to answer - and not many brands can tell you. But since Fashion Revolution started five years ago, more and more brands are publishing information about where their clothes are made. There’s still a long way to go, so join our collective voice during FASHION REVOLUTION WEEK April 23-29th to ask for change. This will be the month of our new product launch and we can’t wait to show our labels! We feature new tees offered in our Freedom Box 📦. All are made by hand and signed by their maker. We think that’s something to celebrate! You will also find handwoven accessories and of course our new leather bags! ⠀
⠀
Every garment and artisan worker who makes our accessories, bags and tees are loved, seen, heard, paid properly and working in safe conditions. Learn more in April - we hope you stop back. ⠀
⠀
illustration by @shwetamalhotra via  @fash_rev⠀
⠀
#girlsetfree ⠀",1,https://instagram.fyvr3-1.fna.fbcdn.net/vp/5d9c34cf95e7c2e6e69c6a2d91949b92/5D0ECF17/t51.2885-15/e35/51475494_1921640744614014_8740950849267245680_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990324553533189991,False,30,0,0,0,,Girl Set Free®,173543904,girlsetfreeshop,BufDaLhFW9n,,1551485197
"Before you ask a victim or a survivor unthinkable and insensitive questions ask yourself, “Will this offend? Trigger? Be insensitive? Be unsupportive?” Just stop. Remove your hands from their mouths. Remove your hands from your ears. Be supportive or nothing at all.

#Repost 📸 @interfeminxst
・・・
creds to the beautiful @arelifisher -
-
-
#feminist #feminism #equalrights #intersectionalfeminist #intersectionalfeminism #metoo #intersectionality #rapeculture #rapevictim #sexualassault #survivor #believesurvivors #blm #blacklivesmatter #timesup #equality #activist #activism",0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/32a66a02b43f081b86aba080fb4b3722/5D173562/t51.2885-15/e35/51861664_258525008372338_2931528207463287826_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990325047562500245,False,17,0,0,0,,,9305019278,rape_in_the_world,BufDhXnhniV,lovely_blackrose,1551485256
"Querido Patriarcado…
-
Nosotros los #millennials #SomosLaCuartaOla representada por movimientos como el #MeToo, #Time’sUp, Mirá cómo nos ponemos en Argentina y el #Cuéntalo en Latinoamérica y España, lo que nos diferencia de las olas anteriores es que, además de las manifestaciones públicas hacemos activismo a través de las redes sociales.
-
#feminismo #feminist #feminista",0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8cfe461ed2c3482c9ac5b7b916516dc3/5D0E4B7A/t51.2885-15/e35/52297598_2285325065124419_2823182281097776083_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990325317332176621,False,119,0,0,0,,Querido Patriarcado...,9454045650,queridopatriarcado,BufDlS3DQ7t,,1551485288
"A girl... a boy... a traumatic, life altering event. 
Available in paperback, kindle, and audible. “This story touched my heart and will be read again and again.” —Amazon Reviewer

#book #books #fiction #ya #youngadult #amreading #amwriting #audible #kindle #love #healing #rape #pregnancy #booksthatmatter #romance #timely #metoo Allison Kennedy

https://www.amazon.com/Choice-Allison-J-Kennedy-ebook/dp/B00O59KDTU/ref=mp_s_a_1_1?keywords=allison+j+kennedy&qid=1551366825&s=gateway&sr=8-1",0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3c6838659eee741f5b098d435d745f48/5D0FA3A7/t51.2885-15/e35/51655264_1167577530084321_688719159235074340_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990325850066784980,False,12,0,0,0,,Samantha Soccorso,4832592600,samantha_marie_pa,BufDtDAghLU,"allisonjkennedy,author_allisonjkennedy",1551485352
My death stare fuck you. #deathstare #metoo #bitchbetterhavemymoney #rhianna #gay #gayadelaide #gaysydney #gaymelbourne #gaytwink #chav #gaygermany  #gayboy #gayman Christ wants his money back 😂😂😂😂😂 #gayusa #instagram,1,https://instagram.fyvr3-1.fna.fbcdn.net/vp/95296f61e687eb57137eaf30ef360ca3/5D24ED5E/t51.2885-15/e35/51710899_2270456583277424_8521102624252058735_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990327027014353906,False,39,0,0,0,,Tom Barclay,11347639309,barclay669,BufD-LIDMPy,,1551485492
"Journey into the literary universe of the Celebrated Humanitarian Neuroscientist and International Bestselling Author Abhijit Naskar.

Walk with your brother Naskar on the path of sweet general harmony!
.
.
.
#abhijitnaskar #neuroscience #mentalhealth #worldpeace #psychology #spirituality #education #humanism #cinema #politics #humanist #harmony #healthcare #film #actresslife #adventure #filmmaking #humanitarian #actor #mindfulness #entertainment #doctor #acting #metoo #model #tvpersonality #yoga #celebrity #philosophy",0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f967fecac11f1e7f73147a8af6c5d458/5D10A93C/t51.2885-15/e35/52945622_123191405415564_6035110595589706649_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990327222344120157,False,29,0,0,0,,Abhijit Naskar,1833994250,naskarism,BufEBBCnHdd,,1551485515
💕💕 #creatingmyself #becomingthebestofme #fitnessjourney #bodypositive #positivevibes #loveislove #nevergiveup #keepmoving #goals #freshstart #newday #happy #fit #instagram #youmatter #sunshine #disney #love #life #family #areyouokay #motivate #fitness #fattofit #weightloss #metoo #livelovelaugh #bestofmeiscoming #fitnessmotivation,0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e87adf42216a8e44ac0f534f105a8b13/5D154CA3/t51.2885-15/e35/52297595_395939360954869_4502948187976897653_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990328138630398317,False,12,0,0,0,,Michelle Roser,453266624,michelle_roser,BufEOWZh4Ft,,1551485625
One of my favorite tattoos #ptsd #domesticabuse #rapevictim #threeribbonsinone #ribbons #iamarapevictim #survivor #brave #useyourvoice #metoo #fightback #tattooadict #mystory #tattedupgirls #proudofmyinkedskin,1,https://instagram.fyvr3-1.fna.fbcdn.net/vp/55935d4c59f79be34a2b77dd847c84ea/5D1EF4B3/t51.2885-15/e35/52461708_2302222330011852_6250961989564950641_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990328319984610848,False,17,0,0,0,,Sionainn,1579891287,sionainntattoos,BufEQ_TFS4g,,1551485646
#creatingmyself #becomingthebestofme #fitnessjourney #bodypositive #positivevibes #loveislove #nevergiveup #keepmoving #goals #freshstart #newday #happy #fit #instagram #youmatter #sunshine #disney #love #life #family #areyouokay #motivate #fitness #fattofit #weightloss #metoo #livelovelaugh #bestofmeiscoming #fitnessmotivation,4,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ca29bbe1ea197976d4bc0fa56b58c7e1/5D2023EC/t51.2885-15/e35/52767131_287471278614692_6942542076407934371_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990329117404812894,False,24,0,0,0,,Michelle Roser,453266624,michelle_roser,BufEcl9B9Ze,,1551485741
"I don't trust or fully support many, if any, who are popular, nor unpopular, in #mainstreammedia politics. They all serve an agenda which hurts my people. But some may wonder why I do not support #hillaryclinton . Firstly, the mainstream #corporatemedia #fakenews heavily promotes her, and does nothing but attack #trumplicans . That alone should make you suspicious and search for reasons why. In fact, I want #killary and all those who have failed to serve OUR people, who are responsible for much destruction and suffering, in and out of our #boarders , in jail! That is kind! There so many reasons.  Something you should look into, if it news to you, no doubt, Hillary is a very bad woman! This just one reason, I do not support #killary , and neither would any of you have to begin with, if you'd had any idea of her true character... Hillary Clinton broke through the “glass ceiling” by being the first ever rape apologist nominated by a major political party. Feminists who claim to “love women” take note. Juanita Broadderick has already spoken out against Madam Pantsuit. Now another rape victim, Kathy Shelton, spoke about the woman who defended Kathy’s rapist…who raped her when she was 12 years old: https://www.louderwithcrowder.com/child-rape-victim-hillary-clinton-is-a-liar/ #globalismisevil
#metoo #louderwithcrowder #americanpoliticstoday #auspol2019 #europa #feminismiscancer #feminismsucks",0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/fe2091d01d507e456f921c04f21d3a58/5D1993B1/t51.2885-15/e35/52562865_263059474639074_5793205572590650494_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990331153260787282,False,4,0,0,0,,Rae Thew,7551064559,raethew,BufE6N_gLZS,,1551485984
#believevictims #domesticviolence #callforhelp #yourvoicematters #stoptheviolence #metoo,0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/32ada0e376c43ea278778625cd768788/5D188DC4/t51.2885-15/e35/52806267_122510995544591_3913597635563028641_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990331933485383659,False,7,0,0,0,,Ride The Wind,8595028450,ridethe_wind,BufFFkogz_r,,1551486077
"Heyyy guys so funny story this was in a store and the music came on and it was rlyy loud so don’t minds my akwardness 😂‼️
@dubsmash #metoodancechallenge #dance #fff #likeforfollow #explore #explorepage #dancechallenge #dubsmash #dubsmashchallenge #view #viral #followforfollowback #dancer #metoo #followme",6,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4727f506af819950269ef4d88313e0da/5C7D0AD5/t51.2885-15/e15/52637495_625873394529565_2529256724972644527_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990331058261640855,False,33,0,0,0,,Miranda 🤪,7406144223,mirandas_.pagee,BufE41hHMaX,,1551486104
"#Repost @metoomilitary with @make_repost
・・・
Thank you Brigette. 💞@wvsjnetwork (with @report.for.insta)
...
From WVSJ CEO & Founder BriGette McCoy #metoomilitary #metoo #TimesUp
Join the movement at metoomilitarymvmt.org",1,https://instagram.fyvr3-1.fna.fbcdn.net/vp/976b1824a6e72a7f1df815368f211a92/5C7CA235/t51.2885-15/e15/52945622_183334435962025_3531119232349794130_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990332684024183909,False,9,0,0,0,,Joy Craig,37794814,joycraig6,BufFQfoHHxl,,1551486183
#family #leanin #chooselove #resist #metoo #loveandacceptance #happynewyear #2018 #charity #volunteer #grateful #pawsny #love #pets #dogs #cats #dogwalking #happyholidays #instadog #instacat #instapetwhat #cinderella #princecharming #christmas #grandfloridian #disneymy #villiviimas #restinpeace #myangel #siberianhusky,2,https://instagram.fyvr3-1.fna.fbcdn.net/vp/82f10b13aaf799ea147b4fedcd09ff8a/5D1B2CFB/t51.2885-15/e35/52267837_323578025176491_5078478854436609145_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990333540180623710,False,33,0,0,0,,Stro Roys,11446896266,stroroyss,BufFc8_AwFe,,1551486269
"To kickoff Womxn’s Herstory Month we’re excited to announce the first @this_is_jane_doc storytellers series! Featuring 5 womxn from diverse backgrounds, each with an equally courageous story to tell, #thisisjane is bound to be an insightful journey into the lives of everyday #womxn negotiating an array of trauma(s) with the help of plant medicine. ⠀
⠀
What took place at the first event speaks to the power in unapologetic womxn facing extreme circumstances with our dear friend, Jane. ⠀
⠀
Our Why: ⠀
The silence surrounding violence against womxn needs to end. We believe that cannabis is both a bridge and a vessel in ending that silence. She helps the sexual-assault survivor find her words. She helps the little girl who lost her mom at 10, negotiate a lonely and obsessive world in her thirties. She helped the violent crime survivor leave her house again. ⠀
⠀
So we tell our stories not only in homage to our personal & collective healing via plant medicine, BUT also to end the stigma against discussing the horrific things that happen to womxn all over this world every single day. ⠀
⠀
Everyday for the next 2 weeks we will be posting a different Jane’s story of trauma, healing, and ultimately, resilience. ⠀
⠀
⠀
-stay tuned + follow along at ▶️ @this_is_jane_doc ⠀
#iamjane ⠀
#thisisjane ⠀
#consciousconsumption ⠀
#cannabisforbreakfast⠀
#womxnsherstorymonth 
#womenhealing
#highlymedicated
#mmj 
#420society 
#preproduction 
#storytellerscafe 
#cannabist
#puffragette 
#cannabisfeminists
#survivorsunite
#metoo
#ustoo
⠀",12,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d2f1173fe25086c8c86d470561b3b1a9/5D1E5413/t51.2885-15/e35/51879575_117977209343933_7883427686353195848_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990333975742480530,False,70,0,0,0,,𝐂𝐚𝐧𝐧𝐚𝐛𝐢𝐬 𝐟𝐨𝐫 𝐁𝐫𝐞𝐚𝐤𝐟𝐚𝐬𝐭,7227718912,cannabisforbreakfast,BufFjSohYCS,"rn_pma,ms.doodigans,redstateadvocate,mskindnessb,thegrassclassofficial,this_is_jane_doc",1551486320
#Metoo 💜,0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/fed3855d409559c0b77c5cc22b393ed3/5C7C888A/t51.2885-15/e15/51993708_104278897308638_7356028668644581500_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990334032290765597,False,7,0,0,0,,™️Trae♏️,6684598010,ssternss,BufFkHTD9sd,,1551486366
"Journey into the literary universe of the Celebrated Humanitarian Neuroscientist and International Bestselling Author Abhijit Naskar.

Walk with your brother Naskar on the path of sweet general harmony!
.
.
.
#abhijitnaskar #neuroscience #mentalhealth #worldpeace #psychology #spirituality #education #humanism #cinema #politics #humanist #harmony #healthcare #film #actresslife #adventure #filmmaking #humanitarian #actor #mindfulness #entertainment #doctor #acting #metoo #model #tvpersonality #yoga #celebrity #philosophy",1,https://instagram.fyvr3-1.fna.fbcdn.net/vp/52cd323a50238e64e94313539e568305/5D1A7DEA/t51.2885-15/e35/52729426_793845050978913_1010897276907756445_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990334935576933621,False,22,0,0,0,,Abhijit Naskar,1833994250,naskarism,BufFxQjHPT1,,1551486435
"LIVE NOW: 
Click on the link in the bio and check out my latest MUSIC article on SHEWOLF, this week I look at sexual abuse and harassment in the music industry. .
.
.
.
.
.
.
.
#music #musicindustry #sexualharassment #sexualabuse #metoo #metoomovement #instamusic #feminism #feminist #writersofinstagram #writerscommunity #writers #musicblogger #article",0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/aa6f9f58939055f489bab64354d61e0c/5C7C9B50/t51.2885-15/e15/51535245_2029456334018711_5100736658240778144_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990332902772320233,False,14,0,0,0,,SHEWOLF,10361915137,shewolfofcl_,BufFTrWhCfp,,1551486439
