created_date;is_retweet;text;text_retweet;language;hashtags;mentions;location;geo_location;geo_country;geo_coordinates;user_created_at;screen_name;name;profile_description;total_number_of_tweets;is_verified;followers_count;friends_count;retweets_count;favorite_count;url;listed_count;default_profile;default_profile_image;has_extended_profile;language_desc;tweet_full;pre_proc_tweet;stop_filter_tweet;pos_tags;stem_filter;lemma_filter;bot;id
2019-03-19 03:48:54;True;;RT @almostjingo: #TBT did you know @SenGillibrand speaks fluent Mandarin and has a Chinese name It’s Lu Tianna! Anyway she always says she…;en;'TBT';'almostjingo' 'SenGillibrand';Florida, USA;;;;2017-07-11 17:56:08;theresa_gavitt;Theresa;I don't care what party you are in #WeThePeople should all want to Make America Great Again.  #WakeUpAmerica;135023;False;1164;1002;563;0;;12;True;False;False;english;RT @almostjingo: #TBT did you know @SenGillibrand speaks fluent Mandarin and has a Chinese name It’s Lu Tianna! Anyway she always says she…;   did you know  speaks fluent mandarin and has a chinese name it’s lu tianna! anyway she always says she…;know speaks fluent mandarin chinese name ’ lu tianna ! anyway always says she… ;[('know', 'VB'), ('speaks', 'NNS'), ('fluent', 'JJ'), ('mandarin', 'IN'), ('chinese', 'JJ'), ('name', 'NN'), ('’', 'NNP'), ('lu', 'VBZ'), ('tianna', 'NN'), ('!', '.'), ('anyway', 'RB'), ('always', 'RB'), ('says', 'VBZ'), ('she…', 'NN')];know speak fluent mandarin chines name ’ lu tianna ! anyway alway say she…;know speaks fluent mandarin chinese name ’ lu tianna ! anyway always say she…;0;951
2019-03-19 03:48:51;False;@barackmobamba He got #MeToo’d bro catch up;;en;'MeToo';'barackmobamba';;;;;2018-05-13 23:38:08;jewishguyfieri;Adam Baron;I wear a lot of blue;907;False;53;133;0;1;;0;True;False;False;english;@barackmobamba He got #MeToo’d bro catch up; he got  bro catch up;got bro catch ;[('got', 'VBD'), ('bro', 'NNS'), ('catch', 'VB')];got bro catch;get bro catch;0;952
2019-03-19 03:48:50;True;;"RT @EmperorLemon: nobody:

jk rowling: Gandalf drinks cat cum

shane dawsone: #MeToo 

Leafy: hey whats up reptilian army today we're gonna…";en;'MeToo';'EmperorLemon';;;;;2017-08-17 01:05:58;Wheyloffle;Wheyloffle;Some music and some art, sometimes;54;False;8;25;846;0;https://t.co/63tZeqnSNv;0;True;False;False;english;"RT @EmperorLemon: nobody:

jk rowling: Gandalf drinks cat cum

shane dawsone: #MeToo 

Leafy: hey whats up reptilian army today we're gonna…";"  nobody:

jk rowling: gandalf drinks cat cum

shane dawsone:  

leafy: hey whats up reptilian army today we're gonna…";nobody : jk rowling : gandalf drinks cat cum shane dawsone : leafy : hey whats reptilian army today 're gon na … ;"[('nobody', 'NN'), (':', ':'), ('jk', 'NN'), ('rowling', 'NN'), (':', ':'), ('gandalf', 'JJ'), ('drinks', 'NNS'), ('cat', 'VBP'), ('cum', 'JJ'), ('shane', 'NN'), ('dawsone', 'NN'), (':', ':'), ('leafy', 'NN'), (':', ':'), ('hey', 'NN'), ('whats', 'NNS'), ('reptilian', 'JJ'), ('army', 'NN'), ('today', 'NN'), (""'re"", 'VBP'), ('gon', 'NN'), ('na', 'TO'), ('…', 'VB')]";nobodi : jk rowl : gandalf drink cat cum shane dawson : leafi : hey what reptilian armi today 're gon na …;nobody : jk rowling : gandalf drink cat cum shane dawsone : leafy : hey whats reptilian army today 're gon na …;0;953
2019-03-19 03:48:46;True;;"RT @jdesmondharris: You don't have to write ""in the era of #MeToo"" in every piece about women. I promise.";en;'MeToo';'jdesmondharris';Hawaii, USA;;;;2018-07-20 17:21:05;nnaveoz;Zoe;political operative;698;False;39;109;6992;0;;0;False;False;True;english;"RT @jdesmondharris: You do not have to write ""in the era of #MeToo"" in every piece about women. I promise.";"  you do not have to write ""in the era of  in every piece about women. i promise.";write `` era every piece women . promise . ;[('write', 'VB'), ('``', '``'), ('era', 'NN'), ('every', 'DT'), ('piece', 'NN'), ('women', 'NNS'), ('.', '.'), ('promise', 'NN'), ('.', '.')];write `` era everi piec women . promis .;write `` era every piece woman . promise .;0;954
2019-03-19 03:48:43;True;;"RT @jdesmondharris: You don't have to write ""in the era of #MeToo"" in every piece about women. I promise.";en;'MeToo';'jdesmondharris';Orlando, FL;;;;2018-08-03 00:16:12;nutritionalbees;tokio hotel rwanda;i love to be gay and die constantly ||||||||||||| colleen | she/hers | ♍️✡️🏳️‍🌈;96;False;23;55;6992;0;;0;True;False;True;english;"RT @jdesmondharris: You do not have to write ""in the era of #MeToo"" in every piece about women. I promise.";"  you do not have to write ""in the era of  in every piece about women. i promise.";write `` era every piece women . promise . ;[('write', 'VB'), ('``', '``'), ('era', 'NN'), ('every', 'DT'), ('piece', 'NN'), ('women', 'NNS'), ('.', '.'), ('promise', 'NN'), ('.', '.')];write `` era everi piec women . promis .;write `` era every piece woman . promise .;0;955
2019-03-19 03:48:38;True;;"RT @catvalente: It’s really something to watch John Oliver’s interview with @MonicaLewinsky

In the world of #MeToo, people still don’t see…";en;'MeToo';'catvalente' 'MonicaLewinsky';The D;;;;2009-12-12 17:46:04;MercurialMiss;Cauldron Stirrer 🍞🌹;Political AF jewelry designer, closet writer & photographer, love art, music and books. I'm the Leftist, feminist, Witch you've been warned about. She/Her;108285;False;3780;3395;127;0;;105;False;False;True;english;"RT @catvalente: It’s really something to watch John Oliver’s interview with @MonicaLewinsky

In the world of #MeToo, people still don’t see…";"  it’s really something to watch john oliver’s interview with onicalewinsky

in the world of  people still don’t see…";’ really something watch john oliver ’ interview onicalewinsky world people still ’ see… ;[('’', 'NNS'), ('really', 'RB'), ('something', 'NN'), ('watch', 'NN'), ('john', 'NN'), ('oliver', 'IN'), ('’', 'NNP'), ('interview', 'NN'), ('onicalewinsky', 'JJ'), ('world', 'NN'), ('people', 'NNS'), ('still', 'RB'), ('’', 'VBP'), ('see…', 'NNS')];’ realli someth watch john oliv ’ interview onicalewinski world peopl still ’ see…;’ really something watch john oliver ’ interview onicalewinsky world people still ’ see…;0;956
2019-03-19 03:48:22;True;;"RT @catvalente: It’s really something to watch John Oliver’s interview with @MonicaLewinsky

In the world of #MeToo, people still don’t see…";en;'MeToo';'catvalente' 'MonicaLewinsky';Albert Lea, Minnesota;;;;2008-03-28 21:37:24;MEHarty;Elizabeth Harty;Tweets about healthcare, quilting, social media, ADD, figure skating or whatever I feel like that day! Opinions are mine.;10158;False;1863;1819;127;0;http://t.co/uaX7t0wCXg;114;False;False;False;english;"RT @catvalente: It’s really something to watch John Oliver’s interview with @MonicaLewinsky

In the world of #MeToo, people still don’t see…";"  it’s really something to watch john oliver’s interview with onicalewinsky

in the world of  people still don’t see…";’ really something watch john oliver ’ interview onicalewinsky world people still ’ see… ;[('’', 'NNS'), ('really', 'RB'), ('something', 'NN'), ('watch', 'NN'), ('john', 'NN'), ('oliver', 'IN'), ('’', 'NNP'), ('interview', 'NN'), ('onicalewinsky', 'JJ'), ('world', 'NN'), ('people', 'NNS'), ('still', 'RB'), ('’', 'VBP'), ('see…', 'NNS')];’ realli someth watch john oliv ’ interview onicalewinski world peopl still ’ see…;’ really something watch john oliver ’ interview onicalewinsky world people still ’ see…;0;957
2019-03-19 03:48:17;False;@DineshDSouza No. Not #MeToo. This was consensual. Scandalous, but not assault.;;en;'MeToo';'DineshDSouza';;;;;2015-06-02 15:55:22;paul_leskinen;Paul Leskinen;;786;False;27;113;0;0;;1;True;False;False;english;@DineshDSouza No. Not #MeToo. This was consensual. Scandalous, but not assault.; no. not  this was consensual. scandalous, but not assault.;. consensual . scandalous , assault . ;[('.', '.'), ('consensual', 'JJ'), ('.', '.'), ('scandalous', 'JJ'), (',', ','), ('assault', 'NN'), ('.', '.')];. consensu . scandal , assault .;. consensual . scandalous , assault .;0;958
2019-03-19 03:48:13;True;;"RT @Vaibhav_AAP: Epic.. #Metoo 
@sakshijoshii @LambaAlka @renukash https://t.co/LE28oaFxQc";en;'Metoo';'Vaibhav_AAP' 'sakshijoshii' 'LambaAlka' 'renukash';;;;;2013-02-22 10:13:50;khananzal;Aap Ka Dawood;"Not that Dawood,
Narendra Modi does not follow me. That is a confirmed proof that I am an educated, civilized and Secular Indian.
Certified Anti Bhakts.";3135;False;56;123;50;0;;0;True;False;False;english;"RT @Vaibhav_AAP: Epic.. #Metoo 
@sakshijoshii @LambaAlka @renukash https://t.co/LE28oaFxQc";"  epic..  
   ";epic.. ;[('epic..', 'NN')];epic..;epic..;0;959
2019-03-19 03:48:09;True;;"RT @jdesmondharris: You don't have to write ""in the era of #MeToo"" in every piece about women. I promise.";en;'MeToo';'jdesmondharris';Boston - Singapore - Bangkok;;;;2009-08-17 05:20:22;keithmfitz;Keith Fitzgerald;"#Negotiation & #Conflict Management |
Sea-Change Partners |
Harvard Negotiation Project |
Tufts & Harvard Kennedy School |
Conflict Advisor | Photographer";284324;False;2377;5001;6992;0;https://t.co/dfqb8czDo7;337;False;False;True;english;"RT @jdesmondharris: You do not have to write ""in the era of #MeToo"" in every piece about women. I promise.";"  you do not have to write ""in the era of  in every piece about women. i promise.";write `` era every piece women . promise . ;[('write', 'VB'), ('``', '``'), ('era', 'NN'), ('every', 'DT'), ('piece', 'NN'), ('women', 'NNS'), ('.', '.'), ('promise', 'NN'), ('.', '.')];write `` era everi piec women . promis .;write `` era every piece woman . promise .;0;960
2019-03-19 03:47:34;False;"Absolutely! 
#ditto #metoo #TermLimits https://t.co/AET55ZcKFF";;en;'ditto', 'metoo', 'TermLimits';;New York, USA;;;;2012-06-06 03:09:16;tinytee_23;Tina 🇺🇸 🇵🇷 🇪🇸;One 🇺🇸, One Land... One❤️, One 🤚 #MAGA #VoteRedToSaveAmerica #NRAMember #2ndAmendment #Trump;20940;False;1197;1673;0;0;;1;True;False;False;english;"Absolutely! 
#ditto #metoo #TermLimits https://t.co/AET55ZcKFF";"absolutely! 
   ";absolutely ! ;[('absolutely', 'RB'), ('!', '.')];absolut !;absolutely !;0;962
2019-03-19 03:47:22;True;;"RT @jdesmondharris: You don't have to write ""in the era of #MeToo"" in every piece about women. I promise.";en;'MeToo';'jdesmondharris';Philadelphia,PA/New Castle, DE;;;;2018-12-23 06:28:00;yazreborn;yaz thee virgo💛;21 • 🏳️‍🌈 • just a jawn trying to change the world • SPU ‘20 • 333 • I’m girl meets evil •;1177;False;30;77;6992;0;https://t.co/oTcyVIWsQM;0;False;False;True;english;"RT @jdesmondharris: You do not have to write ""in the era of #MeToo"" in every piece about women. I promise.";"  you do not have to write ""in the era of  in every piece about women. i promise.";write `` era every piece women . promise . ;[('write', 'VB'), ('``', '``'), ('era', 'NN'), ('every', 'DT'), ('piece', 'NN'), ('women', 'NNS'), ('.', '.'), ('promise', 'NN'), ('.', '.')];write `` era everi piec women . promis .;write `` era every piece woman . promise .;0;963
2019-03-19 03:47:12;True;;"RT @jdesmondharris: You don't have to write ""in the era of #MeToo"" in every piece about women. I promise.";en;'MeToo';'jdesmondharris';;;;;2016-01-16 21:27:22;NatalieFinver;nastygnat;;333;False;36;114;6992;0;;1;True;False;False;english;"RT @jdesmondharris: You do not have to write ""in the era of #MeToo"" in every piece about women. I promise.";"  you do not have to write ""in the era of  in every piece about women. i promise.";write `` era every piece women . promise . ;[('write', 'VB'), ('``', '``'), ('era', 'NN'), ('every', 'DT'), ('piece', 'NN'), ('women', 'NNS'), ('.', '.'), ('promise', 'NN'), ('.', '.')];write `` era everi piec women . promis .;write `` era every piece woman . promise .;0;964
2019-03-19 03:47:12;True;;"RT @jdesmondharris: You don't have to write ""in the era of #MeToo"" in every piece about women. I promise.";en;'MeToo';'jdesmondharris';maine or not;;;;2009-08-01 13:42:22;bluhm_lara;Lara Bluhm;look, I don’t know what I’m doing either, stop asking me;4076;False;165;292;6992;0;;3;False;False;True;english;"RT @jdesmondharris: You do not have to write ""in the era of #MeToo"" in every piece about women. I promise.";"  you do not have to write ""in the era of  in every piece about women. i promise.";write `` era every piece women . promise . ;[('write', 'VB'), ('``', '``'), ('era', 'NN'), ('every', 'DT'), ('piece', 'NN'), ('women', 'NNS'), ('.', '.'), ('promise', 'NN'), ('.', '.')];write `` era everi piec women . promis .;write `` era every piece woman . promise .;0;965
2019-03-19 03:47:05;False;Sen Gillibrand has been facing this “challenge” for so long and it is utter bullshit. I don’t know who I’m voting for in 2020 but I know @SenGillibrand has made me proud as an early leader in the #MeToo movement ✊🏻. https://t.co/qqcji5ZjDy;;en;'MeToo';'SenGillibrand';Boston, MA;;;;2010-02-22 04:39:40;ginachristo;Gina Christo;Senior Consultant at @RiveraConsults & Team @astguillen, @kim_janey. Co-host of the #DeepDemocracyPodcast. @ayannapressley @emilyslist @kathleenclyde alum.;28202;False;1207;1292;0;13;https://t.co/HciNtGNpyU;28;False;False;False;english;Sen Gillibrand has been facing this “challenge” for so long and it is utter bullshit. I don’t know who I’m voting for in 2020 but I know @SenGillibrand has made me proud as an early leader in the #MeToo movement ✊🏻. https://t.co/qqcji5ZjDy;sen gillibrand has been facing this “challenge” for so long and it is utter bullshit. i don’t know who i’m voting for in 2020 but i know  has made me proud as an early leader in the  movement ✊🏻. ;sen gillibrand facing “ challenge ” long utter bullshit . ’ know ’ voting 2020 know made proud early leader movement ✊🏻 . ;[('sen', 'NN'), ('gillibrand', 'NN'), ('facing', 'VBG'), ('“', 'JJ'), ('challenge', 'NN'), ('”', 'NNP'), ('long', 'RB'), ('utter', 'RB'), ('bullshit', 'NN'), ('.', '.'), ('’', 'NN'), ('know', 'VBP'), ('’', 'CD'), ('voting', 'NN'), ('2020', 'CD'), ('know', 'NN'), ('made', 'VBN'), ('proud', 'JJ'), ('early', 'JJ'), ('leader', 'NN'), ('movement', 'NN'), ('✊🏻', 'NN'), ('.', '.')];sen gillibrand face “ challeng ” long utter bullshit . ’ know ’ vote 2020 know made proud earli leader movement ✊🏻 .;sen gillibrand face “ challenge ” long utter bullshit . ’ know ’ voting 2020 know make proud early leader movement ✊🏻 .;0;966
2019-03-19 03:46:59;True;;"RT @oliviamunn: Since #MeToo people often ask how the abuses were so prolific. It's easy if the people at the top don't care... 
In 2013, T…";en;'MeToo';'oliviamunn';N 40°46' 0'' / W 73°59' 0'';;;;2010-01-12 23:53:07;nykimchi;Susan Lee;;101047;False;448;1076;242;0;;28;True;False;False;english;"RT @oliviamunn: Since #MeToo people often ask how the abuses were so prolific. It's easy if the people at the top do not care... 
In 2013, T…";"  since  people often ask how the abuses were so prolific. it's easy if the people at the top do not care... 
in 2013, t…";since people often ask abuses prolific . 's easy people top care ... 2013 , t… ;"[('since', 'IN'), ('people', 'NNS'), ('often', 'RB'), ('ask', 'VBP'), ('abuses', 'NNS'), ('prolific', 'VBP'), ('.', '.'), (""'s"", 'POS'), ('easy', 'JJ'), ('people', 'NNS'), ('top', 'JJ'), ('care', 'NN'), ('...', ':'), ('2013', 'CD'), (',', ','), ('t…', 'NN')]";sinc peopl often ask abus prolif . 's easi peopl top care ... 2013 , t…;since people often ask abuse prolific . 's easy people top care ... 2013 , t…;0;967
2019-03-19 03:46:59;True;;"RT @jdesmondharris: You don't have to write ""in the era of #MeToo"" in every piece about women. I promise.";en;'MeToo';'jdesmondharris';Quito, Ecuador;;;;2017-05-22 03:19:54;__suspiros_;weisz as in opposite of virtue;háblame sobre tus películas favoritas;6894;False;152;223;6992;0;https://t.co/TdCeXVZY6q;1;True;False;True;english;"RT @jdesmondharris: You do not have to write ""in the era of #MeToo"" in every piece about women. I promise.";"  you do not have to write ""in the era of  in every piece about women. i promise.";write `` era every piece women . promise . ;[('write', 'VB'), ('``', '``'), ('era', 'NN'), ('every', 'DT'), ('piece', 'NN'), ('women', 'NNS'), ('.', '.'), ('promise', 'NN'), ('.', '.')];write `` era everi piec women . promis .;write `` era every piece woman . promise .;0;968
2019-03-19 03:46:45;True;;"RT @jdesmondharris: You don't have to write ""in the era of #MeToo"" in every piece about women. I promise.";en;'MeToo';'jdesmondharris';;;;;2016-05-04 17:29:19;waitressfrm39th;—;#blacklivesmatter depaul'20;21217;False;234;174;6992;0;;4;True;False;False;english;"RT @jdesmondharris: You do not have to write ""in the era of #MeToo"" in every piece about women. I promise.";"  you do not have to write ""in the era of  in every piece about women. i promise.";write `` era every piece women . promise . ;[('write', 'VB'), ('``', '``'), ('era', 'NN'), ('every', 'DT'), ('piece', 'NN'), ('women', 'NNS'), ('.', '.'), ('promise', 'NN'), ('.', '.')];write `` era everi piec women . promis .;write `` era every piece woman . promise .;0;969
2019-03-19 03:46:32;False;No, you were too quick to go for the throat without giving Sen. Franken his due process because you wanted to exploit the #metoo movement for your own political gain and didn’t and still don’t care who you step on. For this reason you’re unfit to be President. https://t.co/29UZUFQOgc;;en;'metoo';;Bremerton, Washington;;;;2011-07-30 03:06:06;ceparmele;Charles Parmele;I love all the people. 11 year USN submarine veteran. Passionate about God and Country. Democrat. Use Voice not violence. protest to educate not separate.;24216;False;850;1957;0;2;;16;True;False;False;english;No, you were too quick to go for the throat without giving Sen. Franken his due process because you wanted to exploit the #metoo movement for your own political gain and didn’t and still don’t care who you step on. For this reason you’re unfit to be President. https://t.co/29UZUFQOgc;no, you were too quick to go for the throat without giving sen. franken his due process because you wanted to exploit the  movement for your own political gain and didn’t and still don’t care who you step on. for this reason you’re unfit to be president. ;, quick go throat without giving sen. franken due process wanted exploit movement political gain ’ still ’ care step . reason ’ unfit president . ;[(',', ','), ('quick', 'JJ'), ('go', 'VBP'), ('throat', 'NN'), ('without', 'IN'), ('giving', 'VBG'), ('sen.', 'NN'), ('franken', 'NNS'), ('due', 'JJ'), ('process', 'NN'), ('wanted', 'VBD'), ('exploit', 'JJ'), ('movement', 'NN'), ('political', 'JJ'), ('gain', 'NN'), ('’', 'NN'), ('still', 'RB'), ('’', 'NNP'), ('care', 'JJ'), ('step', 'NN'), ('.', '.'), ('reason', 'NN'), ('’', 'JJ'), ('unfit', 'JJ'), ('president', 'NN'), ('.', '.')];, quick go throat without give sen. franken due process want exploit movement polit gain ’ still ’ care step . reason ’ unfit presid .;, quick go throat without give sen. franken due process want exploit movement political gain ’ still ’ care step . reason ’ unfit president .;0;970
